year,make,model,type,trans,miles,lux,price,makeavg,makemodavg,typecode,transcode
2013,Subaru,Impreza,sedan,manual,43667,0,18900,17980.04054054054,15704.958333333334,1,1
2013,Subaru,Outback,wagon,auto,101610,0,10963,17980.04054054054,18247.314285714285,2,0
2013,Subaru,Outback,wagon,auto,133484,0,8995,17980.04054054054,18247.314285714285,2,0
2013,Subaru,Outback,wagon,auto,150994,0,7985,17980.04054054054,18247.314285714285,2,0
2013,Toyota,Camry,sedan,auto,100000,0,10990,17057.60769230769,14360.894736842105,1,0
2013,Toyota,Prius,hatch,auto,102706,0,9995,17057.60769230769,16897.25,0,0
2013,Toyota,RAV4,suv,auto,38654,0,16941,17057.60769230769,17244.6,5,0
2013,Toyota,Sienna,minivan,auto,55382,0,17990,17057.60769230769,20580.04,3,0
2013,Toyota,Tacoma,pickup,auto,70019,0,23278,17057.60769230769,18727.666666666668,6,0
2013,Toyota,Tundra,pickup,auto,77844,0,24992,17057.60769230769,20336.571428571428,6,0
2013,Volvo,S60,sedan,auto,76042,1,9990,25680.190476190477,22183.833333333332,1,0
2014,Audi,S5,conv,auto,65845,1,20988,25355.823529411766,29988.0,8,0
2014,BMW,3,sedan,auto,126926,1,10100,25001.56,17132.91891891892,1,0
2014,BMW,4,conv,auto,55979,1,18901,25001.56,31032.0,8,0
2014,BMW,6,sedan,auto,79883,1,27980,25001.56,31731.75,1,0
2014,BMW,7,sedan,auto,57410,1,20888,25001.56,21412.333333333332,1,0
2014,BMW,Z4,conv,manual,46606,1,26900,25001.56,30827.333333333332,8,1
2014,Buick,Encore,suv,auto,71271,0,11791,16636.633333333335,15029.9,5,0
2014,Buick,Encore,suv,auto,86983,0,9995,16636.633333333335,15029.9,5,0
2014,Cadillac,ATS,sedan,auto,44868,1,16995,20507.8,17004.166666666668,1,0
2014,Cadillac,ATS,sedan,auto,82659,1,11246,20507.8,17004.166666666668,1,0
2014,Cadillac,XTS,sedan,auto,62165,1,14495,20507.8,20184.666666666668,1,0
2014,Chevrolet,Cruze,sedan,auto,170201,0,5177,20283.812865497075,11440.4375,1,0
2014,Chevrolet,Impala,sedan,auto,81120,0,11700,20283.812865497075,15973.8,1,0
2014,Chevrolet,Impala,sedan,auto,121327,0,11500,20283.812865497075,15973.8,1,0
2014,Chevrolet,Silverado,pickup,auto,39851,0,27995,20283.812865497075,23265.760869565216,6,0
2014,Chevrolet,Silverado,pickup,auto,62848,0,19750,20283.812865497075,23265.760869565216,6,0
2014,Chevrolet,Silverado,pickup,auto,82526,0,21888,20283.812865497075,23265.760869565216,6,0
2014,Chevrolet,Silverado,pickup,auto,99000,0,17395,20283.812865497075,23265.760869565216,6,0
2014,Chevrolet,Silverado,pickup,auto,124078,0,17363,20283.812865497075,23265.760869565216,6,0
2014,Chevrolet,Traverse,suv,auto,88014,0,11695,20283.812865497075,21359.875,5,0
2014,Chrysler,200,sedan,auto,57435,0,7795,17990.2,9898.916666666666,1,0
2014,Chrysler,Town,minivan,auto,69445,0,12495,17990.2,12625.0,3,0
2014,Dodge,Grand,minivan,auto,47342,0,10995,18225.64864864865,14463.516129032258,3,0
2014,Dodge,Grand,minivan,auto,79101,0,8900,18225.64864864865,14463.516129032258,3,0
2014,Ford,C-Max,wagon,auto,98765,0,8995,21333.73062730627,12748.75,2,0
2014,Ford,Escape,suv,auto,58578,0,10250,21333.73062730627,15258.619047619048,5,0
2014,Ford,Escape,suv,auto,65647,0,10725,21333.73062730627,15258.619047619048,5,0
2014,Ford,Escape,suv,auto,129930,0,7995,21333.73062730627,15258.619047619048,5,0
2014,Ford,Expedition,suv,auto,71809,0,19995,21333.73062730627,28993.0,5,0
2014,Ford,Explorer,suv,auto,110574,0,15765,21333.73062730627,20469.25,5,0
2014,Ford,F-150,pickup,auto,87539,0,18995,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-150,pickup,auto,92203,0,16500,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-150,pickup,auto,100526,0,19995,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-150,pickup,auto,104514,0,14495,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-150,pickup,auto,130585,0,20840,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-150,pickup,auto,147255,0,14999,21333.73062730627,27010.86567164179,6,0
2014,Ford,F-250,pickup,auto,93456,0,15900,21333.73062730627,20295.5,6,0
2014,Ford,Flex,suv,auto,160811,0,7000,21333.73062730627,18281.18181818182,5,0
2014,Ford,Focus,sedan,auto,94256,0,6990,21333.73062730627,10257.875,1,0
2014,Ford,Fusion,sedan,auto,77023,0,11495,21333.73062730627,15276.228571428572,1,0
2014,GMC,Acadia,suv,auto,65236,0,14935,22799.557142857142,23848.2,5,0
2014,GMC,Savana,van,auto,85082,0,15995,22799.557142857142,20847.5,4,0
2014,GMC,Sierra,pickup,auto,64770,0,22200,22799.557142857142,22265.266666666666,6,0
2014,GMC,Terrain,suv,auto,107529,0,9999,22799.557142857142,16708.0,5,0
2014,GMC,Terrain,suv,auto,108351,0,10000,22799.557142857142,16708.0,5,0
2014,Honda,CR-V,suv,auto,23103,0,16765,16881.61739130435,17972.916666666668,5,0
2014,Honda,CR-V,suv,auto,43046,0,12749,16881.61739130435,17972.916666666668,5,0
2014,Honda,CR-V,suv,auto,51640,0,12888,16881.61739130435,17972.916666666668,5,0
2014,Honda,Odyssey,minivan,auto,97476,0,13995,16881.61739130435,21389.41176470588,3,0
2014,Hyundai,Santa,suv,auto,94006,0,12000,14506.948717948719,21089.0,5,0
2014,Hyundai,Tucson,suv,auto,61860,0,10998,14506.948717948719,14725.57142857143,5,0
2014,INFINITI,Q70,sedan,auto,87422,1,16995,19861.266666666666,16995.0,1,0
2014,Jaguar,XJ-Series,sedan,auto,39086,1,24995,36500.444444444445,24995.0,1,0
2014,Jeep,Cherokee,suv,auto,115978,0,10000,20947.5593220339,17717.545454545456,5,0
2014,Jeep,Grand,suv,auto,86455,0,15991,20947.5593220339,24130.375,5,0
2014,Jeep,Grand,suv,auto,87127,0,17850,20947.5593220339,24130.375,5,0
2014,Jeep,Patriot,suv,auto,73396,0,9471,20947.5593220339,8983.333333333334,5,0
2014,Jeep,Patriot,suv,manual,128638,0,6491,20947.5593220339,8983.333333333334,5,1
2014,Kia,Cadenza,sedan,auto,44205,0,13950,13165.627118644068,15068.5,1,0
2014,Kia,Soul,wagon,auto,84406,0,9495,13165.627118644068,11794.458333333334,2,0
2014,Mazda,MAZDA6,sedan,auto,49154,0,12650,16112.90909090909,13917.166666666666,1,0
2014,Mazda,MAZDA6,sedan,auto,62371,0,13990,16112.90909090909,13917.166666666666,1,0
2014,Mercedes-Benz,E-Class,conv,auto,15198,1,27995,31617.1125,30438.6,8,0
2014,Mercedes-Benz,E-Class,coupe,auto,54042,1,17500,31617.1125,30438.6,7,0
2014,Mercedes-Benz,E-Class,sedan,auto,47460,1,19099,31617.1125,30438.6,1,0
2014,Nissan,Altima,sedan,auto,114208,0,8480,14958.864,13126.935483870968,1,0
2014,Nissan,NV,van,auto,72871,0,14995,14958.864,16982.6,4,0
2014,Nissan,NV,van,auto,140308,0,12000,14958.864,16982.6,4,0
2014,Nissan,Sentra,sedan,auto,40427,0,8500,14958.864,11188.933333333332,1,0
2014,Nissan,Titan,pickup,auto,46416,0,23990,14958.864,27316.0,6,0
2014,Porsche,911,conv,auto,59654,1,55990,74542.0625,99642.88888888889,8,0
2014,Subaru,Impreza,hatch,auto,141000,0,7495,17980.04054054054,15704.958333333334,0,0
2014,Subaru,Impreza,sedan,auto,43695,0,12995,17980.04054054054,15704.958333333334,1,0
2014,Subaru,Impreza,sedan,auto,64163,0,13495,17980.04054054054,15704.958333333334,1,0
2014,Subaru,Outback,wagon,auto,162218,0,8900,17980.04054054054,18247.314285714285,2,0
2014,Toyota,4Runner,suv,auto,60737,0,27980,17057.60769230769,24630.4,5,0
2014,Toyota,4Runner,suv,auto,68457,0,23499,17057.60769230769,24630.4,5,0
2014,Toyota,Corolla,sedan,auto,39496,0,10981,17057.60769230769,11229.35294117647,1,0
2014,Toyota,Sienna,minivan,auto,102602,0,13995,17057.60769230769,20580.04,3,0
2014,Toyota,Tundra,pickup,auto,32055,0,25000,17057.60769230769,20336.571428571428,6,0
2014,Volkswagen,Passat,sedan,auto,33566,0,11558,13575.45945945946,13041.375,1,0
2014,Volkswagen,Passat,sedan,auto,46979,0,11488,13575.45945945946,13041.375,1,0
2014,Volkswagen,Passat,sedan,auto,63293,0,13123,13575.45945945946,13041.375,1,0
2015,Acura,MDX,suv,auto,65309,1,19595,17474.30769230769,21056.75,5,0
2015,Acura,TLX,sedan,auto,49139,1,16495,17474.30769230769,15995.0,1,0
2015,Audi,A3,sedan,auto,61284,1,13834,25355.823529411766,18500.2,1,0
2015,BMW,3,sedan,auto,53478,1,12980,25001.56,17132.91891891892,1,0
2015,BMW,3,sedan,auto,57550,1,14599,25001.56,17132.91891891892,1,0
2015,BMW,3,sedan,auto,77346,1,13333,25001.56,17132.91891891892,1,0
2015,BMW,5,sedan,auto,78042,1,20000,25001.56,19344.333333333332,1,0
2015,BMW,6,conv,auto,53912,1,31688,25001.56,31731.75,8,0
2015,BMW,i3,wagon,auto,44218,1,15995,25001.56,19743.0,2,0
2015,BMW,M4,conv,auto,18817,1,40074,25001.56,47457.142857142855,8,0
2015,BMW,M4,coupe,manual,27924,1,38445,25001.56,47457.142857142855,7,1
2015,Buick,Verano,sedan,auto,45000,0,9895,16636.633333333335,10430.0,1,0
2015,Buick,Verano,sedan,auto,82861,0,8695,16636.633333333335,10430.0,1,0
2015,Cadillac,ATS,sedan,auto,49181,1,15375,20507.8,17004.166666666668,1,0
2015,Cadillac,Escalade,suv,auto,62764,1,33995,20507.8,36941.5,5,0
2015,Chevrolet,Camaro,coupe,auto,57086,0,17955,20283.812865497075,16731.4,7,0
2015,Chevrolet,Camaro,coupe,auto,62521,0,14885,20283.812865497075,16731.4,7,0
2015,Chevrolet,Colorado,pickup,auto,52526,0,21859,20283.812865497075,19296.666666666668,6,0
2015,Chevrolet,Colorado,pickup,auto,62624,0,19489,20283.812865497075,19296.666666666668,6,0
2015,Chevrolet,Colorado,pickup,auto,85019,0,12995,20283.812865497075,19296.666666666668,6,0
2015,Chevrolet,Cruze,sedan,auto,38341,0,9932,20283.812865497075,11440.4375,1,0
2015,Chevrolet,Equinox,suv,auto,76328,0,13787,20283.812865497075,17180.56,5,0
2015,Chevrolet,Equinox,suv,auto,77211,0,13990,20283.812865497075,17180.56,5,0
2015,Chevrolet,Equinox,suv,auto,103038,0,10442,20283.812865497075,17180.56,5,0
2015,Chevrolet,Express,van,auto,107132,0,13500,20283.812865497075,17017.444444444445,4,0
2015,Chevrolet,Silverado,pickup,auto,38824,0,23500,20283.812865497075,23265.760869565216,6,0
2015,Chevrolet,Silverado,pickup,auto,60351,0,24995,20283.812865497075,23265.760869565216,6,0
2015,Chevrolet,Silverado,pickup,auto,66213,0,28995,20283.812865497075,23265.760869565216,6,0
2015,Chevrolet,Silverado,pickup,auto,66556,0,20555,20283.812865497075,23265.760869565216,6,0
2015,Chevrolet,Silverado,pickup,auto,88365,0,25791,20283.812865497075,23265.760869565216,6,0
2015,Chevrolet,Spark,hatch,auto,36176,0,8922,20283.812865497075,8922.0,0,0
2015,Chevrolet,Tahoe,suv,auto,66886,0,25788,20283.812865497075,36437.72727272727,5,0
2015,Chevrolet,Traverse,suv,auto,63216,0,16095,20283.812865497075,21359.875,5,0
2015,Chrysler,200,sedan,auto,41784,0,9999,17990.2,9898.916666666666,1,0
2015,Chrysler,200,sedan,auto,69749,0,12818,17990.2,9898.916666666666,1,0
2015,Chrysler,200,sedan,auto,132224,0,7950,17990.2,9898.916666666666,1,0
2015,Chrysler,300,sedan,auto,17810,0,18180,17990.2,20057.444444444445,1,0
2015,Chrysler,300,sedan,auto,74993,0,16975,17990.2,20057.444444444445,1,0
2015,Dodge,Challenger,coupe,auto,74250,0,14999,18225.64864864865,21275.85714285714,7,0
2015,Dodge,Charger,sedan,auto,80664,0,15475,18225.64864864865,22188.53846153846,1,0
2015,Dodge,Grand,minivan,auto,39976,0,12218,18225.64864864865,14463.516129032258,3,0
2015,Dodge,Grand,minivan,auto,89760,0,8995,18225.64864864865,14463.516129032258,3,0
2015,Dodge,Grand,minivan,auto,90703,0,7999,18225.64864864865,14463.516129032258,3,0
2015,Dodge,Journey,suv,auto,74591,0,10500,18225.64864864865,17963.375,5,0
2015,Ford,Escape,suv,auto,19986,0,14599,21333.73062730627,15258.619047619048,5,0
2015,Ford,Escape,suv,auto,63229,0,12440,21333.73062730627,15258.619047619048,5,0
2015,Ford,Explorer,suv,auto,38998,0,18550,21333.73062730627,20469.25,5,0
2015,Ford,Explorer,suv,auto,41555,0,17750,21333.73062730627,20469.25,5,0
2015,Ford,F-150,pickup,auto,96419,0,19995,21333.73062730627,27010.86567164179,6,0
2015,Ford,F-150,pickup,auto,97329,0,27995,21333.73062730627,27010.86567164179,6,0
2015,Ford,F-150,pickup,auto,98012,0,22912,21333.73062730627,27010.86567164179,6,0
2015,Ford,F-250,pickup,auto,111678,0,24995,21333.73062730627,20295.5,6,0
2015,Ford,F-350,pickup,auto,28141,0,38800,21333.73062730627,30741.428571428572,6,0
2015,Ford,F-350,pickup,auto,34071,0,29995,21333.73062730627,30741.428571428572,6,0
2015,Ford,F-450,pickup,auto,105521,0,38981,21333.73062730627,39940.5,6,0
2015,Ford,Flex,suv,auto,50752,0,14199,21333.73062730627,18281.18181818182,5,0
2015,Ford,Fusion,sedan,auto,40611,0,16395,21333.73062730627,15276.228571428572,1,0
2015,Ford,Fusion,sedan,auto,57758,0,12947,21333.73062730627,15276.228571428572,1,0
2015,Ford,Taurus,sedan,auto,102228,0,11355,21333.73062730627,14917.714285714286,1,0
2015,Ford,Transit,van,auto,7377,0,23992,21333.73062730627,24186.5,4,0
2015,Ford,Transit,van,auto,39370,0,23995,21333.73062730627,24186.5,4,0
2015,Ford,Transit,van,auto,84135,0,14850,21333.73062730627,24186.5,4,0
2015,Ford,Transit,van,auto,84588,0,16641,21333.73062730627,24186.5,4,0
2015,GMC,Canyon,pickup,auto,52620,0,24580,22799.557142857142,25797.363636363636,6,0
2015,GMC,Sierra,pickup,auto,46510,0,29995,22799.557142857142,22265.266666666666,6,0
2015,GMC,Sierra,pickup,auto,71377,0,27000,22799.557142857142,22265.266666666666,6,0
2015,GMC,Sierra,pickup,auto,73137,0,24995,22799.557142857142,22265.266666666666,6,0
2015,GMC,Sierra,pickup,auto,86669,0,22300,22799.557142857142,22265.266666666666,6,0
2015,GMC,Terrain,suv,auto,110970,0,11000,22799.557142857142,16708.0,5,0
2015,GMC,Yukon,suv,auto,106005,0,26995,22799.557142857142,33240.57142857143,5,0
2015,GMC,Yukon,suv,auto,122631,0,21415,22799.557142857142,33240.57142857143,5,0
2015,Honda,Accord,sedan,auto,45091,0,12990,16881.61739130435,16016.52,1,0
2015,Honda,Civic,coupe,auto,39721,0,13000,16881.61739130435,15698.85,7,0
2015,Honda,Civic,coupe,manual,84553,0,14995,16881.61739130435,15698.85,7,1
2015,Honda,Civic,coupe,auto,90561,0,10999,16881.61739130435,15698.85,7,0
2015,Honda,Civic,sedan,auto,29995,0,11000,16881.61739130435,15698.85,1,0
2015,Honda,Civic,sedan,auto,34575,0,12995,16881.61739130435,15698.85,1,0
2015,Honda,CR-V,suv,auto,36219,0,13799,16881.61739130435,17972.916666666668,5,0
2015,Honda,CR-V,suv,auto,59559,0,16550,16881.61739130435,17972.916666666668,5,0
2015,Honda,Fit,hatch,auto,33330,0,10800,16881.61739130435,10330.0,0,0
2015,Honda,Odyssey,minivan,auto,48024,0,18895,16881.61739130435,21389.41176470588,3,0
2015,Honda,Odyssey,minivan,auto,86553,0,16252,16881.61739130435,21389.41176470588,3,0
2015,Hyundai,Genesis,sedan,auto,36547,0,17495,14506.948717948719,20245.0,1,0
2015,Jeep,Grand,suv,auto,51409,0,24900,20947.5593220339,24130.375,5,0
2015,Jeep,Wrangler,suv,auto,39659,0,25900,20947.5593220339,26156.0,5,0
2015,Kia,Cadenza,sedan,auto,38090,0,16187,13165.627118644068,15068.5,1,0
2015,Kia,Forte,sedan,manual,87992,0,8233,13165.627118644068,12475.111111111111,1,1
2015,Kia,Optima,sedan,auto,47861,0,12699,13165.627118644068,13706.222222222223,1,0
2015,Kia,Optima,sedan,auto,73440,0,10691,13165.627118644068,13706.222222222223,1,0
2015,Kia,Sorento,suv,auto,86563,0,9999,13165.627118644068,14627.6,5,0
2015,Kia,Soul,wagon,auto,16346,0,9959,13165.627118644068,11794.458333333334,2,0
2015,Kia,Soul,wagon,auto,61854,0,9887,13165.627118644068,11794.458333333334,2,0
2015,Kia,Soul,wagon,auto,63184,0,12995,13165.627118644068,11794.458333333334,2,0
2015,Kia,Soul,wagon,auto,68547,0,8699,13165.627118644068,11794.458333333334,2,0
2015,Land,Rover,suv,auto,53482,1,30990,29472.833333333332,29472.833333333332,5,0
2015,Lexus,NX,suv,auto,44943,1,21995,24917.206896551725,25051.75,5,0
2015,Lexus,RX,suv,auto,30912,1,23122,24917.206896551725,32259.14285714286,5,0
2015,Lincoln,Navigator,suv,auto,48281,1,26988,27000.090909090908,46719.0,5,0
2015,Mazda,MAZDA3,hatch,auto,61796,0,12277,16112.90909090909,11391.333333333334,0,0
2015,Mazda,MAZDA3,sedan,auto,64462,0,8899,16112.90909090909,11391.333333333334,1,0
2015,Mercedes-Benz,C-Class,sedan,auto,21872,1,18995,31617.1125,24610.833333333332,1,0
2015,Mercedes-Benz,E-Class,sedan,auto,54378,1,16995,31617.1125,30438.6,1,0
2015,Mercedes-Benz,GLK-Class,suv,auto,26354,1,25950,31617.1125,25950.0,5,0
2015,Mercedes-Benz,SL-Class,conv,auto,35471,1,32995,31617.1125,38326.0,8,0
2015,Nissan,Altima,sedan,auto,70334,0,9325,14958.864,13126.935483870968,1,0
2015,Nissan,Altima,sedan,auto,100130,0,8531,14958.864,13126.935483870968,1,0
2015,Nissan,Armada,suv,auto,130849,0,12499,14958.864,12499.0,5,0
2015,Nissan,Frontier,pickup,auto,90318,0,16500,14958.864,20496.5625,6,0
2015,Nissan,Murano,suv,auto,62433,0,15995,14958.864,14495.0,5,0
2015,Nissan,Murano,suv,auto,97856,0,12995,14958.864,14495.0,5,0
2015,Nissan,Rogue,suv,auto,55428,0,13488,14958.864,14729.4375,5,0
2015,Nissan,Rogue,suv,auto,76613,0,10695,14958.864,14729.4375,5,0
2015,Nissan,Rogue,suv,auto,91000,0,9999,14958.864,14729.4375,5,0
2015,Nissan,Sentra,sedan,auto,34671,0,10994,14958.864,11188.933333333332,1,0
2015,Nissan,Sentra,sedan,auto,40242,0,7699,14958.864,11188.933333333332,1,0
2015,Nissan,Sentra,sedan,auto,62081,0,7599,14958.864,11188.933333333332,1,0
2015,Nissan,Sentra,sedan,auto,81868,0,8549,14958.864,11188.933333333332,1,0
2015,Nissan,Versa,hatch,auto,49432,0,7994,14958.864,8664.333333333334,0,0
2015,Nissan,Versa,sedan,manual,101398,0,5995,14958.864,8664.333333333334,1,1
2015,Subaru,Forester,suv,auto,45778,0,15488,17980.04054054054,18644.75,5,0
2015,Subaru,Outback,wagon,auto,61289,0,18277,17980.04054054054,18247.314285714285,2,0
2015,Subaru,WRX,sedan,manual,15253,0,21981,17980.04054054054,22965.5,1,1
2015,Subaru,WRX,sedan,manual,45826,0,23950,17980.04054054054,22965.5,1,1
2015,Toyota,Avalon,sedan,auto,67195,0,15495,17057.60769230769,15021.25,1,0
2015,Toyota,Camry,sedan,auto,46362,0,14495,17057.60769230769,14360.894736842105,1,0
2015,Toyota,Corolla,sedan,auto,88266,0,9995,17057.60769230769,11229.35294117647,1,0
2015,Toyota,Prius,hatch,auto,102387,0,9995,17057.60769230769,16897.25,0,0
2015,Toyota,Sienna,minivan,auto,37966,0,22500,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,43820,0,17598,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,53572,0,15800,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,74009,0,20495,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,79554,0,15995,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,79947,0,16879,17057.60769230769,20580.04,3,0
2015,Toyota,Sienna,minivan,auto,101176,0,13888,17057.60769230769,20580.04,3,0
2015,Toyota,Tacoma,pickup,auto,55480,0,15663,17057.60769230769,18727.666666666668,6,0
2015,Toyota,Tacoma,pickup,auto,56184,0,22999,17057.60769230769,18727.666666666668,6,0
2015,Toyota,Tacoma,pickup,auto,64232,0,15991,17057.60769230769,18727.666666666668,6,0
2015,Toyota,Tacoma,pickup,auto,84616,0,13991,17057.60769230769,18727.666666666668,6,0
2015,Toyota,Tundra,pickup,auto,74035,0,21987,17057.60769230769,20336.571428571428,6,0
2015,Volkswagen,Golf,hatch,auto,47069,0,20900,13575.45945945946,16572.5,0,0
2015,Volkswagen,Passat,sedan,manual,28100,0,14888,13575.45945945946,13041.375,1,1
2016,Acura,ILX,sedan,auto,37749,1,14495,17474.30769230769,15121.0,1,0
2016,Audi,A3,sedan,auto,30202,1,18795,25355.823529411766,18500.2,1,0
2016,Audi,A4,wagon,auto,36615,1,21995,25355.823529411766,22308.5,2,0
2016,Audi,A5,coupe,auto,34749,1,20000,25355.823529411766,23915.8,7,0
2016,Audi,A7,sedan,auto,17841,1,41500,25355.823529411766,41500.0,1,0
2016,Audi,Q3,suv,auto,30482,1,20299,25355.823529411766,21898.5,5,0
2016,Audi,S7,sedan,auto,41748,1,42000,25355.823529411766,42000.0,1,0
2016,Bentley,Continental,coupe,auto,7044,1,125000,125000.0,125000.0,7,0
2016,BMW,2,conv,auto,22054,1,24900,25001.56,30220.0,8,0
2016,BMW,2,coupe,auto,23162,1,21490,25001.56,30220.0,7,0
2016,BMW,3,sedan,auto,11084,1,21495,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,18704,1,27888,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,27825,1,18788,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,28628,1,17595,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,30525,1,23495,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,31074,1,19895,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,31613,1,18490,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,34179,1,15399,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,36085,1,17994,25001.56,17132.91891891892,1,0
2016,BMW,3,sedan,auto,53441,1,14995,25001.56,17132.91891891892,1,0
2016,BMW,3,wagon,auto,30537,1,25900,25001.56,17132.91891891892,2,0
2016,BMW,3,wagon,auto,41252,1,17750,25001.56,17132.91891891892,2,0
2016,BMW,3,wagon,auto,41485,1,18445,25001.56,17132.91891891892,2,0
2016,BMW,4,conv,auto,8329,1,35500,25001.56,31032.0,8,0
2016,BMW,4,conv,auto,26902,1,31900,25001.56,31032.0,8,0
2016,BMW,5,sedan,auto,17743,1,26411,25001.56,19344.333333333332,1,0
2016,BMW,5,sedan,auto,31704,1,23191,25001.56,19344.333333333332,1,0
2016,BMW,5,sedan,auto,49062,1,20365,25001.56,19344.333333333332,1,0
2016,BMW,X1,suv,auto,30094,1,17292,25001.56,16256.75,5,0
2016,BMW,X3,suv,auto,27142,1,19980,25001.56,21983.5,5,0
2016,Buick,Cascada,conv,auto,32043,0,15799,16636.633333333335,16899.5,8,0
2016,Buick,Cascada,conv,auto,34004,0,18000,16636.633333333335,16899.5,8,0
2016,Buick,Encore,suv,auto,35953,0,16418,16636.633333333335,15029.9,5,0
2016,Buick,Verano,sedan,auto,16046,0,12700,16636.633333333335,10430.0,1,0
2016,Cadillac,ATS-V,coupe,auto,33097,1,33499,20507.8,33499.0,7,0
2016,Cadillac,CTS,sedan,auto,16684,1,25500,20507.8,15852.375,1,0
2016,Cadillac,SRX,suv,auto,78410,1,15000,20507.8,11247.5,5,0
2016,Cadillac,XTS,sedan,auto,50500,1,19795,20507.8,20184.666666666668,1,0
2016,Cadillac,XTS,sedan,auto,69050,1,21000,20507.8,20184.666666666668,1,0
2016,Chevrolet,Colorado,pickup,auto,50231,0,23000,20283.812865497075,19296.666666666668,6,0
2016,Chevrolet,Corvette,conv,auto,17000,0,47495,20283.812865497075,28494.666666666668,8,0
2016,Chevrolet,Cruze,sedan,auto,34591,0,11090,20283.812865497075,11440.4375,1,0
2016,Chevrolet,Cruze,sedan,auto,57307,0,10489,20283.812865497075,11440.4375,1,0
2016,Chevrolet,Equinox,suv,auto,35891,0,15995,20283.812865497075,17180.56,5,0
2016,Chevrolet,Equinox,suv,auto,36540,0,13495,20283.812865497075,17180.56,5,0
2016,Chevrolet,Malibu,sedan,auto,13554,0,14000,20283.812865497075,10909.0,1,0
2016,Chevrolet,Malibu,sedan,auto,40665,0,13950,20283.812865497075,10909.0,1,0
2016,Chevrolet,Malibu,sedan,auto,71986,0,10596,20283.812865497075,10909.0,1,0
2016,Chevrolet,Silverado,pickup,auto,27502,0,25596,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,35021,0,26995,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,35511,0,27989,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,51659,0,29990,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,52924,0,25881,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,61270,0,30878,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,63425,0,27756,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,79111,0,26488,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Silverado,pickup,auto,87536,0,24995,20283.812865497075,23265.760869565216,6,0
2016,Chevrolet,Suburban,suv,auto,84455,0,26949,20283.812865497075,38640.57142857143,5,0
2016,Chevrolet,Tahoe,suv,auto,73138,0,36000,20283.812865497075,36437.72727272727,5,0
2016,Chevrolet,Trax,suv,auto,52710,0,11600,20283.812865497075,14136.4,5,0
2016,Chevrolet,Volt,hatch,auto,63277,0,14588,20283.812865497075,14588.0,0,0
2016,Chrysler,200,sedan,auto,34772,0,14446,17990.2,9898.916666666666,1,0
2016,Chrysler,200,sedan,auto,35687,0,9999,17990.2,9898.916666666666,1,0
2016,Chrysler,200,sedan,auto,48358,0,13199,17990.2,9898.916666666666,1,0
2016,Chrysler,200,sedan,auto,68927,0,10743,17990.2,9898.916666666666,1,0
2016,Chrysler,200,sedan,auto,98912,0,9495,17990.2,9898.916666666666,1,0
2016,Chrysler,Town,minivan,auto,50374,0,14500,17990.2,12625.0,3,0
2016,Dodge,Challenger,coupe,auto,6619,0,20698,18225.64864864865,21275.85714285714,7,0
2016,Dodge,Challenger,coupe,auto,18827,0,19099,18225.64864864865,21275.85714285714,7,0
2016,Dodge,Challenger,coupe,auto,34827,0,21199,18225.64864864865,21275.85714285714,7,0
2016,Dodge,Challenger,coupe,manual,50334,0,27437,18225.64864864865,21275.85714285714,7,1
2016,Dodge,Challenger,coupe,auto,57554,0,16595,18225.64864864865,21275.85714285714,7,0
2016,Dodge,Charger,sedan,auto,27262,0,20450,18225.64864864865,22188.53846153846,1,0
2016,Dodge,Charger,sedan,auto,39486,0,29994,18225.64864864865,22188.53846153846,1,0
2016,Dodge,Charger,sedan,auto,50035,0,19958,18225.64864864865,22188.53846153846,1,0
